1.000000 0.999969
1.500000 0.999204
2.000000 0.986532
2.100000 0.973574
2.120000 0.969747
2.140000 0.965296
2.160000 0.960136
2.180000 0.954380
2.200000 0.947841
2.220000 0.940491
2.240000 0.932156
2.260000 0.923052
2.280000 0.913114
2.300000 0.901700
2.320000 0.889469
2.340000 0.876384
2.360000 0.862051
2.380000 0.846866
2.500000 0.736860
3.000000 0.306937
3.500000 0.150442
4.000000 0.094740
4.500000 0.069099
