1.000000 0.999886
1.500000 0.997196
2.000000 0.971510
2.100000 0.957700
2.120000 0.954387
2.140000 0.950875
2.160000 0.947160
2.180000 0.943246
2.200000 0.939105
2.220000 0.934766
2.240000 0.930236
2.260000 0.925468
2.280000 0.920486
2.300000 0.915297
2.320000 0.909873
2.340000 0.904232
2.360000 0.898421
2.380000 0.892360
2.500000 0.851944
3.000000 0.642576
3.500000 0.458034
4.000000 0.336235
4.500000 0.260529
