1.000000 0.999999
1.500000 0.999967
2.000000 0.999273
2.100000 0.997991
2.120000 0.997385
2.140000 0.996435
2.160000 0.995095
2.180000 0.993093
2.200000 0.988881
2.220000 0.980092
2.240000 0.967376
2.260000 0.939439
2.280000 0.884087
2.300000 0.799721
2.320000 0.684696
2.340000 0.563213
2.360000 0.464921
2.380000 0.353647
2.500000 0.111805
3.000000 0.012814
3.500000 0.005156
4.000000 -0.000270
4.500000 0.004850
