1.000000 1.000000
1.500000 1.000000
2.000000 0.999993
2.100000 0.999980
2.120000 0.999974
2.140000 0.999965
2.160000 0.999945
2.180000 0.999925
2.200000 0.999893
2.220000 0.999832
2.240000 0.999518
2.260000 0.998791
2.280000 0.995168
2.300000 0.965120
2.320000 0.799904
2.340000 0.622321
2.360000 0.279712
2.380000 0.209109
2.500000 0.081265
3.000000 0.034259
3.500000 0.012801
4.000000 -0.000554
4.500000 0.009607
